"Prebivalstvo po: STATISTI»NA REGIJA, LETO, STAROST , SPOL"

" ";" ";" ";"Spol - SKUPAJ"
"SLOVENIJA"
" ";" ";"15-64 let";49086
" ";" ";"65 + let";11561
" ";"2009"
" ";" ";"0-14 let";9624
" ";" ";"15-64 let";48366
" ";" ";"65 + let";11910
" ";"2010"
" ";" ";"0-14 let";9697
" ";" ";"15-64 let";48522
" ";" ";"65 + let";11973
" ";"2011"
" ";" ";"0-14 let";9758
" ";" ";"15-64 let";48449
" ";" ";"65 + let";11960
" ";"2012"
" ";" ";"0-14 let";9845
" ";" ";"15-64 let";48174
" ";" ";"65 + let";12145
" ";"2013"
" ";" ";"0-14 let";9916
" ";" ";"15-64 let";47944
" ";" ";"65 + let";12351
" ";"2014"
" ";" ";"0-14 let";10013
" ";" ";"15-64 let";47375
" ";" ";"65 + let";12570
" ";"2015"
" ";" ";"0-14 let";10865
" ";" ";"15-64 let";50810
" ";" ";"65 + let";13944
" ";"2016"
" ";" ";"0-14 let";10978
" ";" ";"15-64 let";50452
" ";" ";"65 + let";14281
" ";"2017"
" ";" ";"0-14 let";11009
" ";" ";"15-64 let";49921
" ";" ";"65 + let";14614
"Jugovzhodna Slovenija"
" ";"1995"
" ";" ";"0-14 let";21881
" ";" ";"15-64 let";71357
" ";" ";"65 + let";11566
" ";"1996"
" ";" ";"0-14 let";21637
" ";" ";"15-64 let";71500
" ";" ";"65 + let";12003
" ";"1997"
" ";" ";"0-14 let";21207
" ";" ";"15-64 let";72081
" ";" ";"65 + let";12580
" ";"1998"
" ";" ";"0-14 let";20654
" ";" ";"15-64 let";72481
" ";" ";"65 + let";12993
" ";"1999"
" ";" ";"0-14 let";20138
" ";" ";"15-64 let";72434
" ";" ";"65 + let";13341
" ";"2000"
" ";" ";"0-14 let";25141
" ";" ";"15-64 let";94485
" ";" ";"65 + let";18300
" ";"2001"
" ";" ";"0-14 let";24551
" ";" ";"15-64 let";94754
" ";" ";"65 + let";18793
" ";"2002"
" ";" ";"0-14 let";24000
" ";" ";"15-64 let";95071
" ";" ";"65 + let";19309
" ";"2003"
" ";" ";"0-14 let";23285
" ";" ";"15-64 let";95598
" ";" ";"65 + let";19761
" ";"2004"
" ";" ";"0-14 let";22577
" ";" ";"15-64 let";96121
" ";" ";"65 + let";20150
" ";"2005"
" ";" ";"0-14 let";22031
" ";" ";"15-64 let";96513
" ";" ";"65 + let";20551
" ";"2006"
" ";" ";"0-14 let";21631
" ";" ";"15-64 let";97203
" ";" ";"65 + let";20913
" ";"2007"
" ";" ";"0-14 let";21385
" ";" ";"15-64 let";97553
" ";" ";"65 + let";21320
" ";"2008"
" ";" ";"0-14 let";21242
" ";" ";"15-64 let";98657
" ";" ";"65 + let";21648
" ";"2009"
" ";" ";"0-14 let";21178
" ";" ";"15-64 let";97898
" ";" ";"65 + let";22090
" ";"2010"
" ";" ";"0-14 let";21168
" ";" ";"15-64 let";98737
" ";" ";"65 + let";22187
" ";"2011"
" ";" ";"0-14 let";21351
" ";" ";"15-64 let";98945
" ";" ";"65 + let";22187
" ";"2012"
" ";" ";"0-14 let";21626
" ";" ";"15-64 let";98531
" ";" ";"65 + let";22523
" ";"2013"
" ";" ";"0-14 let";21856
" ";" ";"15-64 let";97693
" ";" ";"65 + let";22960
" ";"2014"
" ";" ";"0-14 let";22097
" ";" ";"15-64 let";96939
" ";" ";"65 + let";23369
" ";"2015"
" ";" ";"0-14 let";22316
" ";" ";"15-64 let";96139
" ";" ";"65 + let";23918
" ";"2016"
" ";" ";"0-14 let";22503
" ";" ";"15-64 let";95528
" ";" ";"65 + let";24535
" ";"2017"
" ";" ";"0-14 let";22637
" ";" ";"15-64 let";94950
" ";" ";"65 + let";25124
"Osrednjeslovenska"
" ";"1995"
" ";" ";"0-14 let";96063
" ";" ";"15-64 let";357795
" ";" ";"65 + let";59442
" ";"1996"
" ";" ";"0-14 let";94072
" ";" ";"15-64 let";361790
" ";" ";"65 + let";62266
" ";"1997"
" ";" ";"0-14 let";90790
" ";" ";"15-64 let";362444
" ";" ";"65 + let";64078
" ";"1998"
" ";" ";"0-14 let";88400
" ";" ";"15-64 let";362599
" ";" ";"65 + let";66264
" ";"1999"
" ";" ";"0-14 let";86069
" ";" ";"15-64 let";361012
" ";" ";"65 + let";68213
" ";"2000"
" ";" ";"0-14 let";78890
" ";" ";"15-64 let";343189
" ";" ";"65 + let";65710
" ";"2001"
" ";" ";"0-14 let";77830
" ";" ";"15-64 let";344809
" ";" ";"65 + let";67509
" ";"2002"
" ";" ";"0-14 let";76505
" ";" ";"15-64 let";345902
" ";" ";"65 + let";69710
" ";"2003"
" ";" ";"0-14 let";75056
" ";" ";"15-64 let";346663
" ";" ";"65 + let";71713
" ";"2004"
" ";" ";"0-14 let";73608
" ";" ";"15-64 let";347960
" ";" ";"65 + let";73533
" ";"2005"
" ";" ";"0-14 let";72817
" ";" ";"15-64 let";348349
" ";" ";"65 + let";75509
" ";"2006"
" ";" ";"0-14 let";72686
" ";" ";"15-64 let";349781
" ";" ";"65 + let";77554
" ";"2007"
" ";" ";"0-14 let";72796
" ";" ";"15-64 let";351564
" ";" ";"65 + let";79575
" ";"2008"
" ";" ";"0-14 let";73556
" ";" ";"15-64 let";353551
" ";" ";"65 + let";81500
" ";"2009"
" ";" ";"0-14 let";75610
" ";" ";"15-64 let";363859
" ";" ";"65 + let";82496
" ";"2010"
" ";" ";"0-14 let";77443
" ";" ";"15-64 let";368655
" ";" ";"65 + let";83548
" ";"2011"
" ";" ";"0-14 let";79388
" ";" ";"15-64 let";369864
